# wavelength (nm) photoabsorption  photodissociation  photoionisation (cm^2)
4.160055e+01,    6.857140e-18,    0.000000e+00,    6.857140e-18
4.170055e+01,    6.857140e-18,    0.000000e+00,    6.857140e-18
4.180055e+01,    6.857140e-18,    0.000000e+00,    6.857140e-18
4.190055e+01,    6.857140e-18,    0.000000e+00,    6.857140e-18
4.200055e+01,    6.920119e-18,    0.000000e+00,    6.920119e-18
4.210055e+01,    6.992669e-18,    0.000000e+00,    6.992669e-18
4.220055e+01,    7.073562e-18,    0.000000e+00,    7.073562e-18
4.230055e+01,    7.240730e-18,    0.000000e+00,    7.240730e-18
4.240055e+01,    7.407897e-18,    0.000000e+00,    7.407897e-18
4.250055e+01,    7.425079e-18,    0.000000e+00,    7.425079e-18
4.260055e+01,    7.370138e-18,    0.000000e+00,    7.370138e-18
4.270055e+01,    7.315197e-18,    0.000000e+00,    7.315197e-18
4.280055e+01,    7.262237e-18,    0.000000e+00,    7.262237e-18
4.290055e+01,    7.652323e-18,    0.000000e+00,    7.652323e-18
4.300055e+01,    8.042409e-18,    0.000000e+00,    8.042409e-18
4.310055e+01,    7.976728e-18,    0.000000e+00,    7.976728e-18
4.320055e+01,    7.880076e-18,    0.000000e+00,    7.880076e-18
4.330055e+01,    8.039388e-18,    0.000000e+00,    8.039388e-18
4.340055e+01,    8.243973e-18,    0.000000e+00,    8.243973e-18
4.350055e+01,    8.448558e-18,    0.000000e+00,    8.448558e-18
4.360055e+01,    8.610819e-18,    0.000000e+00,    8.610819e-18
4.370055e+01,    8.767973e-18,    0.000000e+00,    8.767973e-18
4.380055e+01,    8.873950e-18,    0.000000e+00,    8.873950e-18
4.390055e+01,    8.873950e-18,    0.000000e+00,    8.873950e-18
4.400055e+01,    8.873950e-18,    0.000000e+00,    8.873950e-18
4.410055e+01,    9.017528e-18,    0.000000e+00,    9.017528e-18
4.420055e+01,    9.214609e-18,    0.000000e+00,    9.214609e-18
4.430055e+01,    9.411691e-18,    0.000000e+00,    9.411691e-18
4.440055e+01,    9.521674e-18,    0.000000e+00,    9.521674e-18
4.450055e+01,    9.586491e-18,    0.000000e+00,    9.586491e-18
4.460055e+01,    9.651309e-18,    0.000000e+00,    9.651309e-18
4.470055e+01,    9.750553e-18,    0.000000e+00,    9.750553e-18
4.480055e+01,    9.878306e-18,    0.000000e+00,    9.878306e-18
4.490055e+01,    1.000606e-17,    0.000000e+00,    1.000606e-17
4.500055e+01,    1.015768e-17,    0.000000e+00,    1.015768e-17
4.510055e+01,    1.034665e-17,    0.000000e+00,    1.034665e-17
4.520055e+01,    1.053562e-17,    0.000000e+00,    1.053562e-17
4.530055e+01,    1.070272e-17,    0.000000e+00,    1.070272e-17
4.540055e+01,    1.077527e-17,    0.000000e+00,    1.077527e-17
4.550055e+01,    1.084781e-17,    0.000000e+00,    1.084781e-17
4.560055e+01,    1.091579e-17,    0.000000e+00,    1.091579e-17
4.570055e+01,    1.097713e-17,    0.000000e+00,    1.097713e-17
4.580055e+01,    1.103847e-17,    0.000000e+00,    1.103847e-17
4.590055e+01,    1.110948e-17,    0.000000e+00,    1.110948e-17
4.600055e+01,    1.125074e-17,    0.000000e+00,    1.125074e-17
4.610055e+01,    1.139200e-17,    0.000000e+00,    1.139200e-17
4.620055e+01,    1.155125e-17,    0.000000e+00,    1.155125e-17
4.630055e+01,    1.176037e-17,    0.000000e+00,    1.176037e-17
4.640055e+01,    1.196948e-17,    0.000000e+00,    1.196948e-17
4.650055e+01,    1.215831e-17,    0.000000e+00,    1.215831e-17
4.660055e+01,    1.231291e-17,    0.000000e+00,    1.231291e-17
4.670055e+01,    1.246752e-17,    0.000000e+00,    1.246752e-17
4.680055e+01,    1.262212e-17,    0.000000e+00,    1.262212e-17
4.690055e+01,    1.273693e-17,    0.000000e+00,    1.273693e-17
4.700055e+01,    1.280467e-17,    0.000000e+00,    1.280467e-17
4.710055e+01,    1.287241e-17,    0.000000e+00,    1.287241e-17
4.720055e+01,    1.290760e-17,    0.000000e+00,    1.290760e-17
4.730055e+01,    1.290760e-17,    0.000000e+00,    1.290760e-17
4.740055e+01,    1.290760e-17,    0.000000e+00,    1.290760e-17
4.750055e+01,    1.290760e-17,    0.000000e+00,    1.290760e-17
4.760055e+01,    1.309745e-17,    0.000000e+00,    1.309745e-17
4.770055e+01,    1.329498e-17,    0.000000e+00,    1.329498e-17
4.780055e+01,    1.349251e-17,    0.000000e+00,    1.349251e-17
4.790055e+01,    1.371254e-17,    0.000000e+00,    1.371254e-17
4.800055e+01,    1.393512e-17,    0.000000e+00,    1.393512e-17
4.810055e+01,    1.415771e-17,    0.000000e+00,    1.415771e-17
4.820055e+01,    1.437938e-17,    0.000000e+00,    1.437938e-17
4.830055e+01,    1.459864e-17,    0.000000e+00,    1.459864e-17
4.840055e+01,    1.481790e-17,    0.000000e+00,    1.481790e-17
4.850055e+01,    1.503716e-17,    0.000000e+00,    1.503716e-17
4.860055e+01,    1.515416e-17,    0.000000e+00,    1.515416e-17
4.870055e+01,    1.520138e-17,    0.000000e+00,    1.520138e-17
4.880055e+01,    1.524860e-17,    0.000000e+00,    1.524860e-17
4.890055e+01,    1.529582e-17,    0.000000e+00,    1.529582e-17
4.900055e+01,    1.539663e-17,    0.000000e+00,    1.539663e-17
4.910055e+01,    1.560880e-17,    0.000000e+00,    1.560880e-17
4.920055e+01,    1.582097e-17,    0.000000e+00,    1.582097e-17
4.930055e+01,    1.603315e-17,    0.000000e+00,    1.603315e-17
4.940055e+01,    1.616637e-17,    0.000000e+00,    1.616637e-17
4.950055e+01,    1.622738e-17,    0.000000e+00,    1.622738e-17
4.960055e+01,    1.628840e-17,    0.000000e+00,    1.628840e-17
4.970055e+01,    1.637553e-17,    0.000000e+00,    1.637553e-17
4.980055e+01,    1.655623e-17,    0.000000e+00,    1.655623e-17
4.990055e+01,    1.673693e-17,    0.000000e+00,    1.673693e-17
5.000055e+01,    1.691763e-17,    0.000000e+00,    1.691763e-17
5.010055e+01,    1.709611e-17,    0.000000e+00,    1.709611e-17
5.020055e+01,    1.727425e-17,    0.000000e+00,    1.727425e-17
5.030055e+01,    1.745239e-17,    0.000000e+00,    1.745239e-17
5.040055e+01,    1.760168e-17,    0.000000e+00,    1.760168e-17
5.050055e+01,    1.771886e-17,    0.000000e+00,    1.771886e-17
5.060055e+01,    1.783604e-17,    0.000000e+00,    1.783604e-17
5.070055e+01,    1.795495e-17,    0.000000e+00,    1.795495e-17
5.080055e+01,    1.812841e-17,    0.000000e+00,    1.812841e-17
5.090055e+01,    1.830187e-17,    0.000000e+00,    1.830187e-17
5.100055e+01,    1.847533e-17,    0.000000e+00,    1.847533e-17
5.110055e+01,    1.858557e-17,    0.000000e+00,    1.858557e-17
5.120055e+01,    1.864261e-17,    0.000000e+00,    1.864261e-17
5.130055e+01,    1.869965e-17,    0.000000e+00,    1.869965e-17
5.140055e+01,    1.875767e-17,    0.000000e+00,    1.875767e-17
5.150055e+01,    1.896017e-17,    0.000000e+00,    1.896017e-17
5.160055e+01,    1.916267e-17,    0.000000e+00,    1.916267e-17
5.170055e+01,    1.936402e-17,    0.000000e+00,    1.936402e-17
5.180055e+01,    1.950680e-17,    0.000000e+00,    1.950680e-17
5.190055e+01,    1.964958e-17,    0.000000e+00,    1.964958e-17
