300 .True.
#Refractive index of Fe[s]; Lynch & Hunter (1991) in Palik: "Handbook of Optical Constants of Solids"
#
#
#Wavelength (micron) n  k
1.240000e-04	9.999849e-01	1.320000e-06
1.298000e-04	9.999834e-01	1.570000e-06
1.360000e-04	9.999819e-01	1.860000e-06
1.424000e-04	9.999803e-01	2.190000e-06
1.492000e-04	9.999787e-01	2.590000e-06
1.562000e-04	9.999771e-01	3.040000e-06
1.636000e-04	9.999755e-01	3.580000e-06
1.674000e-04	9.999750e-01	3.880000e-06
1.713000e-04	9.999750e-01	4.200000e-06
1.753000e-04	9.999753e-01	5.700000e-07
1.794000e-04	9.999721e-01	6.210000e-07
1.836000e-04	9.999701e-01	6.770000e-07
1.879000e-04	9.999682e-01	7.380000e-07
1.968000e-04	9.999645e-01	8.770000e-07
2.061000e-04	9.999607e-01	1.040000e-06
2.159000e-04	9.999565e-01	1.240000e-06
2.261000e-04	9.999520e-01	1.470000e-06
2.368000e-04	9.999471e-01	1.750000e-06
2.480000e-04	9.999416e-01	2.080000e-06
2.597000e-04	9.999357e-01	2.480000e-06
2.720000e-04	9.999293e-01	2.940000e-06
2.848000e-04	9.999222e-01	3.500000e-06
2.983000e-04	9.999144e-01	4.160000e-06
3.124000e-04	9.999058e-01	4.950000e-06
3.272000e-04	9.998960e-01	5.880000e-06
3.426000e-04	9.998860e-01	6.990000e-06
3.588000e-04	9.998750e-01	8.300000e-06
3.758000e-04	9.998620e-01	9.860000e-06
3.936000e-04	9.998480e-01	1.170000e-05
4.122000e-04	9.998340e-01	1.390000e-05
4.317000e-04	9.998170e-01	1.650000e-05
4.521000e-04	9.997990e-01	1.960000e-05
4.735000e-04	9.997790e-01	2.320000e-05
4.959000e-04	9.997570e-01	2.760000e-05
5.193000e-04	9.997330e-01	3.270000e-05
5.439000e-04	9.997070e-01	3.870000e-05
5.696000e-04	9.996790e-01	4.580000e-05
5.965000e-04	9.996470e-01	5.420000e-05
6.248000e-04	9.996140e-01	6.410000e-05
6.543000e-04	9.995760e-01	7.570000e-05
6.852000e-04	9.995360e-01	8.940000e-05
7.176000e-04	9.994920e-01	1.060000e-04
7.516000e-04	9.994450e-01	1.240000e-04
7.871000e-04	9.993930e-01	1.460000e-04
8.244000e-04	9.993370e-01	1.720000e-04
8.633000e-04	9.992780e-01	2.030000e-04
9.041000e-04	9.992140e-01	2.380000e-04
9.469000e-04	9.991460e-01	2.790000e-04
9.917000e-04	9.990750e-01	3.280000e-04
1.039000e-03	9.990000e-01	3.840000e-04
1.088000e-03	9.989200e-01	4.490000e-04
1.139000e-03	9.988400e-01	5.260000e-04
1.193000e-03	9.987600e-01	6.150000e-04
1.249000e-03	9.986900e-01	7.190000e-04
1.309000e-03	9.986200e-01	8.380000e-04
1.370000e-03	9.985700e-01	9.800000e-04
1.402000e-03	9.985600e-01	1.060000e-03
1.435000e-03	9.985800e-01	1.150000e-03
1.469000e-03	9.986300e-01	1.100000e-03
1.503000e-03	9.985700e-01	1.190000e-03
1.538000e-03	9.985600e-01	1.280000e-03
1.574000e-03	9.985800e-01	1.380000e-03
1.611000e-03	9.986400e-01	1.500000e-03
1.649000e-03	9.987500e-01	1.620000e-03
1.687000e-03	9.989700e-01	1.750000e-03
1.727000e-03	9.995790e-01	1.890000e-03
1.767000e-03	9.997630e-01	2.400000e-04
1.808000e-03	9.991000e-01	2.570000e-04
1.851000e-03	9.987600e-01	2.760000e-04
1.894000e-03	9.985100e-01	2.980000e-04
1.938000e-03	9.983100e-01	3.220000e-04
2.030000e-03	9.979400e-01	3.710000e-04
2.126000e-03	9.975900e-01	4.290000e-04
2.226000e-03	9.972400e-01	4.990000e-04
2.331000e-03	9.968700e-01	5.800000e-04
2.442000e-03	9.964900e-01	6.750000e-04
2.557000e-03	9.960800e-01	7.850000e-04
2.678000e-03	9.956400e-01	9.130000e-04
2.805000e-03	9.951700e-01	1.060000e-03
2.937000e-03	9.946500e-01	1.230000e-03
3.076000e-03	9.941100e-01	1.430000e-03
3.222000e-03	9.935100e-01	1.650000e-03
3.374000e-03	9.928600e-01	1.930000e-03
3.534000e-03	9.921800e-01	2.250000e-03
3.701000e-03	9.914700e-01	2.630000e-03
3.876000e-03	9.907200e-01	3.010000e-03
4.059000e-03	9.899000e-01	3.440000e-03
4.251000e-03	9.890000e-01	3.940000e-03
4.452000e-03	9.881000e-01	4.510000e-03
4.663000e-03	9.872000e-01	5.070000e-03
4.883000e-03	9.862000e-01	5.680000e-03
5.114000e-03	9.850000e-01	6.350000e-03
5.356000e-03	9.838000e-01	7.110000e-03
5.609000e-03	9.823000e-01	8.000000e-03
5.874000e-03	9.809000e-01	9.090000e-03
6.152000e-03	9.794000e-01	1.030000e-02
6.443000e-03	9.779000e-01	1.180000e-02
6.748000e-03	9.765000e-01	1.310000e-02
7.067000e-03	9.749000e-01	1.450000e-02
7.401000e-03	9.732000e-01	1.610000e-02
7.751000e-03	9.713000e-01	1.780000e-02
8.117000e-03	9.694000e-01	1.970000e-02
8.501000e-03	9.674000e-01	2.180000e-02
8.903000e-03	9.653000e-01	2.400000e-02
9.324000e-03	9.631000e-01	2.640000e-02
9.766000e-03	9.609000e-01	2.910000e-02
1.023000e-02	9.587000e-01	3.170000e-02
1.071000e-02	9.561000e-01	3.450000e-02
1.122000e-02	9.534000e-01	3.750000e-02
1.175000e-02	9.505000e-01	4.080000e-02
1.230000e-02	9.474000e-01	4.430000e-02
1.259000e-02	9.457000e-01	4.610000e-02
1.289000e-02	9.440000e-01	4.810000e-02
1.319000e-02	9.422000e-01	5.010000e-02
1.349000e-02	9.403000e-01	5.220000e-02
1.381000e-02	9.383000e-01	5.440000e-02
1.413000e-02	9.363000e-01	5.670000e-02
1.446000e-02	9.341000e-01	5.920000e-02
1.515000e-02	9.295000e-01	6.440000e-02
1.586000e-02	9.243000e-01	7.020000e-02
1.661000e-02	9.172000e-01	7.700000e-02
1.740000e-02	9.102000e-01	8.770000e-02
1.822000e-02	9.034000e-01	1.000000e-01
1.908000e-02	8.969000e-01	1.210000e-01
1.999000e-02	9.013000e-01	1.490000e-01
2.093000e-02	9.252000e-01	1.790000e-01
2.192000e-02	9.751000e-01	1.910000e-01
2.243000e-02	1.012000e+00	1.850000e-01
2.296000e-02	1.109000e+00	1.750000e-01
2.349000e-02	1.004000e+00	5.360000e-02
2.404000e-02	9.695000e-01	6.040000e-02
2.480000e-02	9.667830e-01	6.500000e-02
2.755000e-02	9.570152e-01	9.200000e-02
3.100000e-02	9.449006e-01	1.180000e-01
4.769000e-02	8.884244e-01	3.760000e-01
4.806000e-02	8.872113e-01	3.830000e-01
4.843000e-02	8.860000e-01	3.950000e-01
4.881000e-02	8.840000e-01	4.020000e-01
4.920000e-02	8.810000e-01	4.080000e-01
4.959000e-02	8.770000e-01	4.110000e-01
4.999000e-02	8.740000e-01	4.180000e-01
5.040000e-02	8.760000e-01	4.340000e-01
5.081000e-02	8.720000e-01	4.360000e-01
5.123000e-02	8.700000e-01	4.430000e-01
5.166000e-02	8.670000e-01	4.500000e-01
5.209000e-02	8.650000e-01	4.680000e-01
5.254000e-02	8.590000e-01	4.770000e-01
5.298000e-02	8.610000e-01	4.820000e-01
5.344000e-02	8.620000e-01	4.930000e-01
5.391000e-02	8.630000e-01	5.040000e-01
5.438000e-02	8.610000e-01	5.110000e-01
5.486000e-02	8.630000e-01	5.150000e-01
5.535000e-02	8.620000e-01	5.220000e-01
5.585000e-02	8.650000e-01	5.370000e-01
5.636000e-02	8.720000e-01	5.560000e-01
5.687000e-02	8.740000e-01	5.610000e-01
5.740000e-02	8.750000e-01	5.710000e-01
5.794000e-02	8.750000e-01	5.710000e-01
5.848000e-02	8.780000e-01	5.750000e-01
5.904000e-02	8.820000e-01	5.900000e-01
5.961000e-02	8.920000e-01	6.050000e-01
6.019000e-02	8.980000e-01	6.130000e-01
6.078000e-02	9.030000e-01	6.200000e-01
6.138000e-02	9.050000e-01	6.240000e-01
6.199000e-02	9.100000e-01	6.320000e-01
6.262000e-02	9.190000e-01	6.360000e-01
6.326000e-02	9.240000e-01	6.440000e-01
6.391000e-02	9.270000e-01	6.470000e-01
6.458000e-02	9.330000e-01	6.480000e-01
6.525000e-02	9.360000e-01	6.520000e-01
6.595000e-02	9.380000e-01	6.560000e-01
6.666000e-02	9.380000e-01	6.560000e-01
6.738000e-02	9.410000e-01	6.590000e-01
6.812000e-02	9.410000e-01	6.590000e-01
6.888000e-02	9.390000e-01	6.650000e-01
6.965000e-02	9.440000e-01	6.720000e-01
7.045000e-02	9.460000e-01	6.820000e-01
7.126000e-02	9.450000e-01	6.880000e-01
7.208000e-02	9.470000e-01	6.970000e-01
7.293000e-02	9.480000e-01	7.070000e-01
7.380000e-02	9.520000e-01	7.190000e-01
7.469000e-02	9.550000e-01	7.230000e-01
7.560000e-02	9.510000e-01	7.310000e-01
7.653000e-02	9.440000e-01	7.420000e-01
7.749000e-02	9.400000e-01	7.500000e-01
7.847000e-02	9.410000e-01	7.650000e-01
7.948000e-02	9.430000e-01	7.740000e-01
8.051000e-02	9.450000e-01	7.830000e-01
8.157000e-02	9.490000e-01	7.910000e-01
8.266000e-02	9.520000e-01	7.980000e-01
8.377000e-02	9.590000e-01	8.240000e-01
8.492000e-02	9.740000e-01	8.470000e-01
8.610000e-02	9.880000e-01	8.700000e-01
8.731000e-02	9.930000e-01	8.810000e-01
8.856000e-02	1.000000e+00	8.890000e-01
8.984000e-02	1.000000e+00	8.980000e-01
9.116000e-02	1.010000e+00	9.110000e-01
9.253000e-02	1.020000e+00	9.250000e-01
9.393000e-02	1.030000e+00	9.350000e-01
9.537000e-02	1.050000e+00	9.510000e-01
9.686000e-02	1.060000e+00	9.640000e-01
9.840000e-02	1.080000e+00	9.720000e-01
9.999000e-02	1.090000e+00	9.680000e-01
1.016000e-01	1.100000e+00	9.710000e-01
1.033000e-01	1.100000e+00	9.690000e-01
1.051000e-01	1.110000e+00	9.670000e-01
1.069000e-01	1.120000e+00	9.680000e-01
1.088000e-01	1.110000e+00	9.580000e-01
1.107000e-01	1.110000e+00	9.530000e-01
1.127000e-01	1.110000e+00	9.500000e-01
1.148000e-01	1.100000e+00	9.590000e-01
1.170000e-01	1.070000e+00	9.910000e-01
1.192000e-01	1.070000e+00	1.020000e+00
1.216000e-01	1.060000e+00	1.060000e+00
1.240000e-01	1.050000e+00	1.090000e+00
1.265000e-01	1.080000e+00	1.130000e+00
1.292000e-01	1.090000e+00	1.150000e+00
1.319000e-01	1.100000e+00	1.170000e+00
1.348000e-01	1.120000e+00	1.190000e+00
1.378000e-01	1.120000e+00	1.200000e+00
1.409000e-01	1.130000e+00	1.220000e+00
1.442000e-01	1.130000e+00	1.240000e+00
1.476000e-01	1.130000e+00	1.260000e+00
1.512000e-01	1.130000e+00	1.280000e+00
1.550000e-01	1.130000e+00	1.320000e+00
1.590000e-01	1.150000e+00	1.320000e+00
1.631000e-01	1.150000e+00	1.370000e+00
1.675000e-01	1.150000e+00	1.400000e+00
1.722000e-01	1.130000e+00	1.450000e+00
1.771000e-01	1.150000e+00	1.490000e+00
1.823000e-01	1.200000e+00	1.540000e+00
1.879000e-01	1.220000e+00	1.610000e+00
1.937000e-01	1.230000e+00	1.670000e+00
2.000000e-01	1.280000e+00	1.710000e+00
2.066000e-01	1.300000e+00	1.730000e+00
2.138000e-01	1.320000e+00	1.750000e+00
2.214000e-01	1.320000e+00	1.780000e+00
2.296000e-01	1.310000e+00	1.820000e+00
2.384000e-01	1.320000e+00	1.880000e+00
2.480000e-01	1.310000e+00	1.950000e+00
1.000000e+00	3.230000e+00	4.350000e+00
1.111000e+00	3.320000e+00	4.650000e+00
1.250000e+00	3.420000e+00	5.040000e+00
1.429000e+00	3.530000e+00	5.540000e+00
1.667000e+00	3.670000e+00	6.210000e+00
2.000000e+00	3.840000e+00	7.160000e+00
2.105000e+00	3.920000e+00	7.500000e+00
2.222000e+00	3.980000e+00	7.800000e+00
2.353000e+00	4.040000e+00	8.180000e+00
2.500000e+00	4.130000e+00	8.590000e+00
2.667000e+00	4.220000e+00	9.020000e+00
2.857000e+00	4.300000e+00	9.550000e+00
3.077000e+00	4.390000e+00	1.010000e+01
3.333000e+00	4.450000e+00	1.080000e+01
3.636000e+00	4.510000e+00	1.160000e+01
4.000000e+00	4.540000e+00	1.260000e+01
4.444000e+00	4.590000e+00	1.380000e+01
5.000000e+00	4.590000e+00	1.540000e+01
5.263000e+00	4.600000e+00	1.620000e+01
5.555000e+00	4.630000e+00	1.710000e+01
5.882000e+00	4.660000e+00	1.810000e+01
6.250000e+00	4.960000e+00	1.920000e+01
6.667000e+00	4.750000e+00	2.050000e+01
7.143000e+00	4.890000e+00	2.200000e+01
7.692000e+00	5.100000e+00	2.370000e+01
8.333000e+00	5.370000e+00	2.560000e+01
9.091000e+00	5.590000e+00	2.780000e+01
1.000000e+01	5.810000e+00	3.040000e+01
1.053000e+01	5.950000e+00	3.200000e+01
1.111000e+01	6.120000e+00	3.370000e+01
1.176000e+01	6.310000e+00	3.570000e+01
1.250000e+01	6.480000e+00	3.770000e+01
1.333000e+01	6.880000e+00	4.030000e+01
1.429000e+01	7.300000e+00	4.320000e+01
1.538000e+01	7.710000e+00	4.650000e+01
1.667000e+01	8.380000e+00	5.030000e+01
1.818000e+01	9.040000e+00	5.470000e+01
2.000000e+01	9.870000e+00	6.010000e+01
2.083000e+01	1.030000e+01	6.260000e+01
2.174000e+01	1.070000e+01	6.540000e+01
2.273000e+01	1.130000e+01	6.860000e+01
2.381000e+01	1.200000e+01	7.190000e+01
2.500000e+01	1.300000e+01	7.570000e+01
2.632000e+01	1.420000e+01	7.980000e+01
2.778000e+01	1.570000e+01	8.450000e+01
2.941000e+01	1.770000e+01	8.930000e+01
3.125000e+01	1.990000e+01	9.450000e+01
3.333000e+01	2.250000e+01	1.000000e+02
3.571000e+01	2.520000e+01	1.060000e+02
3.846000e+01	2.910000e+01	1.140000e+02
4.167000e+01	3.360000e+01	1.220000e+02
4.545000e+01	3.860000e+01	1.300000e+02
5.000000e+01	4.570000e+01	1.410000e+02
5.555000e+01	5.420000e+01	1.520000e+02
8.000000e+01	7.520000e+01	1.580000e+02
1.000000e+02	9.540000e+01	1.820000e+02
1.250000e+02	1.200000e+02	2.070000e+02
1.538000e+02	1.470000e+02	2.300000e+02
2.000000e+02	1.830000e+02	2.600000e+02
2.857000e+02	2.380000e+02	3.060000e+02
