# wavelength (nm) photoabsorption  photodissociation  photoionisation (cm^2) from Grosch(2015) at 773 K
2.0500E+02,     1.1423E-19,     1.1423E-19,     0.0000E+00
2.0500E+02,     1.1728E-19,     1.1728E-19,     0.0000E+00
2.0501E+02,     1.1746E-19,     1.1746E-19,     0.0000E+00
2.0502E+02,     1.1613E-19,     1.1613E-19,     0.0000E+00
2.0503E+02,     1.1361E-19,     1.1361E-19,     0.0000E+00
2.0503E+02,     1.1704E-19,     1.1704E-19,     0.0000E+00
2.0504E+02,     1.2027E-19,     1.2027E-19,     0.0000E+00
2.0505E+02,     1.2021E-19,     1.2021E-19,     0.0000E+00
2.0505E+02,     1.1736E-19,     1.1736E-19,     0.0000E+00
2.0506E+02,     1.1936E-19,     1.1936E-19,     0.0000E+00
2.0507E+02,     1.1337E-19,     1.1337E-19,     0.0000E+00
2.0507E+02,     1.1032E-19,     1.1032E-19,     0.0000E+00
2.0508E+02,     1.1266E-19,     1.1266E-19,     0.0000E+00
2.0509E+02,     1.1139E-19,     1.1139E-19,     0.0000E+00
2.0510E+02,     1.1284E-19,     1.1284E-19,     0.0000E+00
2.0510E+02,     1.1435E-19,     1.1435E-19,     0.0000E+00
2.0511E+02,     1.1342E-19,     1.1342E-19,     0.0000E+00
2.0512E+02,     1.1703E-19,     1.1703E-19,     0.0000E+00
2.0512E+02,     1.1660E-19,     1.1660E-19,     0.0000E+00
2.0513E+02,     1.1564E-19,     1.1564E-19,     0.0000E+00
2.0514E+02,     1.2161E-19,     1.2161E-19,     0.0000E+00
2.0515E+02,     1.1983E-19,     1.1983E-19,     0.0000E+00
2.0515E+02,     1.1908E-19,     1.1908E-19,     0.0000E+00
2.0516E+02,     1.1913E-19,     1.1913E-19,     0.0000E+00
2.0517E+02,     1.2772E-19,     1.2772E-19,     0.0000E+00
2.0517E+02,     1.3482E-19,     1.3482E-19,     0.0000E+00
2.0518E+02,     1.3640E-19,     1.3640E-19,     0.0000E+00
2.0519E+02,     1.3129E-19,     1.3129E-19,     0.0000E+00
2.0519E+02,     1.3116E-19,     1.3116E-19,     0.0000E+00
2.0520E+02,     1.2607E-19,     1.2607E-19,     0.0000E+00
2.0521E+02,     1.2289E-19,     1.2289E-19,     0.0000E+00
2.0522E+02,     1.2564E-19,     1.2564E-19,     0.0000E+00
2.0522E+02,     1.2586E-19,     1.2586E-19,     0.0000E+00
2.0523E+02,     1.2284E-19,     1.2284E-19,     0.0000E+00
2.0524E+02,     1.2052E-19,     1.2052E-19,     0.0000E+00
2.0524E+02,     1.2745E-19,     1.2745E-19,     0.0000E+00
2.0525E+02,     1.2833E-19,     1.2833E-19,     0.0000E+00
2.0526E+02,     1.3179E-19,     1.3179E-19,     0.0000E+00
2.0527E+02,     1.3548E-19,     1.3548E-19,     0.0000E+00
2.0527E+02,     1.2665E-19,     1.2665E-19,     0.0000E+00
2.0528E+02,     1.2830E-19,     1.2830E-19,     0.0000E+00
2.0529E+02,     1.2874E-19,     1.2874E-19,     0.0000E+00
2.0529E+02,     1.2935E-19,     1.2935E-19,     0.0000E+00
2.0530E+02,     1.2591E-19,     1.2591E-19,     0.0000E+00
2.0531E+02,     1.2725E-19,     1.2725E-19,     0.0000E+00
2.0531E+02,     1.2847E-19,     1.2847E-19,     0.0000E+00
2.0532E+02,     1.2797E-19,     1.2797E-19,     0.0000E+00
2.0533E+02,     1.2706E-19,     1.2706E-19,     0.0000E+00
2.0534E+02,     1.2590E-19,     1.2590E-19,     0.0000E+00
2.0534E+02,     1.2688E-19,     1.2688E-19,     0.0000E+00
2.0535E+02,     1.3154E-19,     1.3154E-19,     0.0000E+00
2.0536E+02,     1.2912E-19,     1.2912E-19,     0.0000E+00
2.0536E+02,     1.2708E-19,     1.2708E-19,     0.0000E+00
2.0537E+02,     1.2717E-19,     1.2717E-19,     0.0000E+00
2.0538E+02,     1.3157E-19,     1.3157E-19,     0.0000E+00
2.0538E+02,     1.2554E-19,     1.2554E-19,     0.0000E+00
2.0539E+02,     1.2670E-19,     1.2670E-19,     0.0000E+00
2.0540E+02,     1.2847E-19,     1.2847E-19,     0.0000E+00
2.0541E+02,     1.2716E-19,     1.2716E-19,     0.0000E+00
2.0541E+02,     1.2924E-19,     1.2924E-19,     0.0000E+00
2.0542E+02,     1.3154E-19,     1.3154E-19,     0.0000E+00
2.0543E+02,     1.2899E-19,     1.2899E-19,     0.0000E+00
2.0544E+02,     1.2537E-19,     1.2537E-19,     0.0000E+00
2.0544E+02,     1.2723E-19,     1.2723E-19,     0.0000E+00
2.0545E+02,     1.2813E-19,     1.2813E-19,     0.0000E+00
2.0546E+02,     1.2831E-19,     1.2831E-19,     0.0000E+00
2.0546E+02,     1.2877E-19,     1.2877E-19,     0.0000E+00
2.0547E+02,     1.2627E-19,     1.2627E-19,     0.0000E+00
2.0548E+02,     1.2166E-19,     1.2166E-19,     0.0000E+00
2.0548E+02,     1.1942E-19,     1.1942E-19,     0.0000E+00
2.0549E+02,     1.1615E-19,     1.1615E-19,     0.0000E+00
2.0550E+02,     1.1628E-19,     1.1628E-19,     0.0000E+00
2.0550E+02,     1.2212E-19,     1.2212E-19,     0.0000E+00
2.0551E+02,     1.2366E-19,     1.2366E-19,     0.0000E+00
2.0552E+02,     1.2342E-19,     1.2342E-19,     0.0000E+00
2.0553E+02,     1.2395E-19,     1.2395E-19,     0.0000E+00
2.0553E+02,     1.2541E-19,     1.2541E-19,     0.0000E+00
2.0554E+02,     1.2380E-19,     1.2380E-19,     0.0000E+00
2.0555E+02,     1.2633E-19,     1.2633E-19,     0.0000E+00
2.0556E+02,     1.2543E-19,     1.2543E-19,     0.0000E+00
2.0556E+02,     1.1927E-19,     1.1927E-19,     0.0000E+00
2.0557E+02,     1.1867E-19,     1.1867E-19,     0.0000E+00
2.0558E+02,     1.2005E-19,     1.2005E-19,     0.0000E+00
2.0558E+02,     1.1951E-19,     1.1951E-19,     0.0000E+00
2.0559E+02,     1.2261E-19,     1.2261E-19,     0.0000E+00
2.0560E+02,     1.2617E-19,     1.2617E-19,     0.0000E+00
2.0560E+02,     1.2707E-19,     1.2707E-19,     0.0000E+00
2.0561E+02,     1.2448E-19,     1.2448E-19,     0.0000E+00
2.0562E+02,     1.2175E-19,     1.2175E-19,     0.0000E+00
2.0562E+02,     1.2110E-19,     1.2110E-19,     0.0000E+00
2.0563E+02,     1.2168E-19,     1.2168E-19,     0.0000E+00
2.0564E+02,     1.2365E-19,     1.2365E-19,     0.0000E+00
2.0565E+02,     1.2644E-19,     1.2644E-19,     0.0000E+00
2.0565E+02,     1.2176E-19,     1.2176E-19,     0.0000E+00
2.0566E+02,     1.1846E-19,     1.1846E-19,     0.0000E+00
2.0567E+02,     1.1897E-19,     1.1897E-19,     0.0000E+00
2.0567E+02,     1.2659E-19,     1.2659E-19,     0.0000E+00
2.0568E+02,     1.2696E-19,     1.2696E-19,     0.0000E+00
2.0569E+02,     1.2520E-19,     1.2520E-19,     0.0000E+00
2.0569E+02,     1.2626E-19,     1.2626E-19,     0.0000E+00
2.0570E+02,     1.3195E-19,     1.3195E-19,     0.0000E+00
2.0571E+02,     1.3130E-19,     1.3130E-19,     0.0000E+00
2.0572E+02,     1.2488E-19,     1.2488E-19,     0.0000E+00
2.0572E+02,     1.1856E-19,     1.1856E-19,     0.0000E+00
2.0573E+02,     1.1897E-19,     1.1897E-19,     0.0000E+00
2.0574E+02,     1.1334E-19,     1.1334E-19,     0.0000E+00
2.0575E+02,     1.1160E-19,     1.1160E-19,     0.0000E+00
2.0575E+02,     1.1392E-19,     1.1392E-19,     0.0000E+00
2.0576E+02,     1.1010E-19,     1.1010E-19,     0.0000E+00
2.0577E+02,     1.1014E-19,     1.1014E-19,     0.0000E+00
2.0577E+02,     1.1359E-19,     1.1359E-19,     0.0000E+00
2.0578E+02,     1.2035E-19,     1.2035E-19,     0.0000E+00
2.0579E+02,     1.1966E-19,     1.1966E-19,     0.0000E+00
2.0579E+02,     1.1757E-19,     1.1757E-19,     0.0000E+00
2.0580E+02,     1.1453E-19,     1.1453E-19,     0.0000E+00
2.0581E+02,     1.0771E-19,     1.0771E-19,     0.0000E+00
2.0581E+02,     1.1072E-19,     1.1072E-19,     0.0000E+00
2.0582E+02,     1.1289E-19,     1.1289E-19,     0.0000E+00
2.0583E+02,     1.1471E-19,     1.1471E-19,     0.0000E+00
2.0584E+02,     1.1532E-19,     1.1532E-19,     0.0000E+00
2.0584E+02,     1.1365E-19,     1.1365E-19,     0.0000E+00
2.0585E+02,     1.1456E-19,     1.1456E-19,     0.0000E+00
2.0586E+02,     1.1836E-19,     1.1836E-19,     0.0000E+00
2.0587E+02,     1.2382E-19,     1.2382E-19,     0.0000E+00
2.0587E+02,     1.2204E-19,     1.2204E-19,     0.0000E+00
2.0588E+02,     1.1905E-19,     1.1905E-19,     0.0000E+00
2.0589E+02,     1.1450E-19,     1.1450E-19,     0.0000E+00
2.0589E+02,     1.2295E-19,     1.2295E-19,     0.0000E+00
2.0590E+02,     1.2452E-19,     1.2452E-19,     0.0000E+00
2.0591E+02,     1.2358E-19,     1.2358E-19,     0.0000E+00
2.0591E+02,     1.2067E-19,     1.2067E-19,     0.0000E+00
2.0592E+02,     1.2227E-19,     1.2227E-19,     0.0000E+00
2.0593E+02,     1.2242E-19,     1.2242E-19,     0.0000E+00
2.0594E+02,     1.2084E-19,     1.2084E-19,     0.0000E+00
2.0594E+02,     1.2468E-19,     1.2468E-19,     0.0000E+00
2.0595E+02,     1.2155E-19,     1.2155E-19,     0.0000E+00
2.0596E+02,     1.2158E-19,     1.2158E-19,     0.0000E+00
2.0596E+02,     1.2575E-19,     1.2575E-19,     0.0000E+00
2.0597E+02,     1.2369E-19,     1.2369E-19,     0.0000E+00
2.0598E+02,     1.2611E-19,     1.2611E-19,     0.0000E+00
2.0598E+02,     1.2576E-19,     1.2576E-19,     0.0000E+00
2.0599E+02,     1.1886E-19,     1.1886E-19,     0.0000E+00
2.0600E+02,     1.2382E-19,     1.2382E-19,     0.0000E+00
2.0600E+02,     1.2326E-19,     1.2326E-19,     0.0000E+00
2.0601E+02,     1.2211E-19,     1.2211E-19,     0.0000E+00
2.0602E+02,     1.2702E-19,     1.2702E-19,     0.0000E+00
2.0603E+02,     1.2459E-19,     1.2459E-19,     0.0000E+00
2.0603E+02,     1.2338E-19,     1.2338E-19,     0.0000E+00
2.0604E+02,     1.2265E-19,     1.2265E-19,     0.0000E+00
2.0605E+02,     1.2400E-19,     1.2400E-19,     0.0000E+00
2.0606E+02,     1.2064E-19,     1.2064E-19,     0.0000E+00
2.0606E+02,     1.1993E-19,     1.1993E-19,     0.0000E+00
2.0607E+02,     1.2416E-19,     1.2416E-19,     0.0000E+00
2.0608E+02,     1.2437E-19,     1.2437E-19,     0.0000E+00
2.0608E+02,     1.2180E-19,     1.2180E-19,     0.0000E+00
2.0609E+02,     1.2487E-19,     1.2487E-19,     0.0000E+00
2.0610E+02,     1.2315E-19,     1.2315E-19,     0.0000E+00
