# wavelength (nm) photoabsorption  photodissociation  photoionisation (cm^2)
6.222544e+00,    4.719250e-19,    0.000000e+00,    4.719250e-19
6.322544e+00,    4.976825e-19,    0.000000e+00,    4.976825e-19
6.422544e+00,    5.123189e-19,    0.000000e+00,    5.123189e-19
6.522544e+00,    5.268000e-19,    0.000000e+00,    5.268000e-19
6.622544e+00,    5.342738e-19,    0.000000e+00,    5.342738e-19
6.722544e+00,    5.532184e-19,    0.000000e+00,    5.532184e-19
6.822544e+00,    5.709436e-19,    0.000000e+00,    5.709436e-19
6.922544e+00,    5.819186e-19,    0.000000e+00,    5.819186e-19
7.022544e+00,    5.964538e-19,    0.000000e+00,    5.964538e-19
7.122544e+00,    6.229114e-19,    0.000000e+00,    6.229114e-19
7.222544e+00,    6.452390e-19,    0.000000e+00,    6.452390e-19
7.322544e+00,    6.550156e-19,    0.000000e+00,    6.550156e-19
7.422544e+00,    6.698250e-19,    0.000000e+00,    6.698250e-19
7.522544e+00,    6.961338e-19,    0.000000e+00,    6.961338e-19
7.622544e+00,    7.133750e-19,    0.000000e+00,    7.133750e-19
7.722544e+00,    7.286511e-19,    0.000000e+00,    7.286511e-19
7.822544e+00,    7.572750e-19,    0.000000e+00,    7.572750e-19
7.922544e+00,    7.737061e-19,    0.000000e+00,    7.737061e-19
8.022544e+00,    8.088505e-19,    0.000000e+00,    8.088505e-19
8.122544e+00,    8.264306e-19,    0.000000e+00,    8.264306e-19
8.222544e+00,    8.391440e-19,    0.000000e+00,    8.391440e-19
8.322544e+00,    8.620401e-19,    0.000000e+00,    8.620401e-19
8.422544e+00,    9.004356e-19,    0.000000e+00,    9.004356e-19
8.522544e+00,    9.193682e-19,    0.000000e+00,    9.193682e-19
8.622544e+00,    9.378553e-19,    0.000000e+00,    9.378553e-19
8.722544e+00,    9.680128e-19,    0.000000e+00,    9.680128e-19
8.822544e+00,    9.955679e-19,    0.000000e+00,    9.955679e-19
8.922544e+00,    1.014479e-18,    0.000000e+00,    1.014479e-18
9.022544e+00,    1.039856e-18,    0.000000e+00,    1.039856e-18
9.122544e+00,    1.071903e-18,    0.000000e+00,    1.071903e-18
9.222544e+00,    1.090952e-18,    0.000000e+00,    1.090952e-18
9.322544e+00,    1.104433e-18,    0.000000e+00,    1.104433e-18
9.422544e+00,    1.143136e-18,    0.000000e+00,    1.143136e-18
9.522544e+00,    1.169523e-18,    0.000000e+00,    1.169523e-18
9.622544e+00,    1.198384e-18,    0.000000e+00,    1.198384e-18
9.722544e+00,    1.242061e-18,    0.000000e+00,    1.242061e-18
9.822544e+00,    1.262322e-18,    0.000000e+00,    1.262322e-18
9.922544e+00,    1.282777e-18,    0.000000e+00,    1.282777e-18
1.002254e+01,    1.323772e-18,    0.000000e+00,    1.323772e-18
1.012254e+01,    1.351446e-18,    0.000000e+00,    1.351446e-18
1.022254e+01,    1.371288e-18,    0.000000e+00,    1.371288e-18
1.032254e+01,    1.409137e-18,    0.000000e+00,    1.409137e-18
1.042254e+01,    1.444049e-18,    0.000000e+00,    1.444049e-18
1.052254e+01,    1.468802e-18,    0.000000e+00,    1.468802e-18
1.062254e+01,    1.501804e-18,    0.000000e+00,    1.501804e-18
1.072254e+01,    1.543670e-18,    0.000000e+00,    1.543670e-18
1.082254e+01,    1.577137e-18,    0.000000e+00,    1.577137e-18
1.092254e+01,    1.606021e-18,    0.000000e+00,    1.606021e-18
1.102254e+01,    1.646655e-18,    0.000000e+00,    1.646655e-18
1.112254e+01,    1.691265e-18,    0.000000e+00,    1.691265e-18
1.122254e+01,    1.726267e-18,    0.000000e+00,    1.726267e-18
1.132254e+01,    1.758543e-18,    0.000000e+00,    1.758543e-18
1.142254e+01,    1.789962e-18,    0.000000e+00,    1.789962e-18
1.152254e+01,    1.821078e-18,    0.000000e+00,    1.821078e-18
